route_id,route_name,mode,hour,day_of_week,is_weekend,weather,period,lighting_score,crowd_level,incident_count_30d,delay_minutes
R5,Yelahanka -> Hebbal,Metro,0,Friday,0,Rain,late_night,4.06,2.16,5,9.9
R5,Yelahanka -> Hebbal,Metro,3,Saturday,1,Clear,late_night,3.41,1.31,6,0.24
R5,Yelahanka -> Hebbal,Metro,2,Saturday,1,Clear,late_night,4.52,2.43,2,0.0
R5,Yelahanka -> Hebbal,Metro,4,Wednesday,0,Heavy Rain,late_night,5.07,2.57,9,20.34
R5,Yelahanka -> Hebbal,Metro,1,Tuesday,0,Rain,late_night,4.37,2.48,4,7.8
R5,Yelahanka -> Hebbal,Metro,8,Thursday,0,Heavy Rain,morning_rush,7.89,7.85,1,32.37
R5,Yelahanka -> Hebbal,Metro,22,Sunday,1,Fog,late_night,3.3,2.98,7,13.03
R5,Yelahanka -> Hebbal,Metro,22,Wednesday,0,Clear,late_night,4.16,2.09,6,0.49
R5,Yelahanka -> Hebbal,Metro,15,Friday,0,Clear,off_peak,8.52,4.98,0,0.0
R5,Yelahanka -> Hebbal,Metro,9,Sunday,1,Clear,morning_rush,8.03,9.26,2,8.33
R5,Yelahanka -> Hebbal,Metro,19,Tuesday,0,Clear,evening_rush,7.87,7.2,2,24.95
R5,Yelahanka -> Hebbal,Metro,1,Friday,0,Rain,late_night,3.78,1.05,3,7.69
R5,Yelahanka -> Hebbal,Metro,4,Saturday,1,Clear,late_night,4.07,1.75,2,1.65
R5,Yelahanka -> Hebbal,Metro,23,Tuesday,0,Rain,late_night,3.21,2.2,3,5.48
R5,Yelahanka -> Hebbal,Metro,21,Friday,0,Clear,off_peak,8.25,4.92,0,3.46
R5,Yelahanka -> Hebbal,Metro,19,Thursday,0,Clear,evening_rush,8.03,8.66,1,19.4
R5,Yelahanka -> Hebbal,Metro,16,Saturday,1,Clear,off_peak,7.7,3.04,1,0.0
R5,Yelahanka -> Hebbal,Metro,6,Wednesday,0,Rain,off_peak,8.45,3.66,2,16.08
R5,Yelahanka -> Hebbal,Metro,21,Sunday,1,Heavy Rain,off_peak,8.04,4.82,2,23.59
R5,Yelahanka -> Hebbal,Metro,12,Wednesday,0,Fog,off_peak,8.1,4.11,0,14.65
R5,Yelahanka -> Hebbal,Metro,4,Thursday,0,Clear,late_night,4.0,1.52,2,5.23
R5,Yelahanka -> Hebbal,Metro,18,Wednesday,0,Heavy Rain,evening_rush,7.76,8.49,1,38.87
R5,Yelahanka -> Hebbal,Metro,2,Friday,0,Clear,late_night,3.79,2.13,4,4.66
R5,Yelahanka -> Hebbal,Metro,17,Saturday,1,Rain,evening_rush,7.76,6.91,3,22.02
R5,Yelahanka -> Hebbal,Metro,19,Tuesday,0,Clear,evening_rush,8.14,7.11,0,19.97
R5,Yelahanka -> Hebbal,Metro,7,Sunday,1,Fog,morning_rush,8.22,6.96,3,21.07
R5,Yelahanka -> Hebbal,Metro,6,Tuesday,0,Clear,off_peak,8.42,4.47,1,3.45
R5,Yelahanka -> Hebbal,Metro,11,Monday,0,Clear,off_peak,7.95,3.11,1,4.25
R5,Yelahanka -> Hebbal,Metro,14,Sunday,1,Clear,off_peak,7.53,3.3,2,1.03
R5,Yelahanka -> Hebbal,Metro,15,Saturday,1,Fog,off_peak,8.08,3.54,3,11.23
R5,Yelahanka -> Hebbal,Metro,22,Sunday,1,Clear,late_night,3.22,1.09,6,0.0
R5,Yelahanka -> Hebbal,Metro,15,Sunday,1,Clear,off_peak,7.95,4.25,1,0.67
R5,Yelahanka -> Hebbal,Metro,21,Tuesday,0,Clear,off_peak,8.25,4.56,2,6.34
R5,Yelahanka -> Hebbal,Metro,2,Saturday,1,Clear,late_night,3.5,1.67,6,1.07
R5,Yelahanka -> Hebbal,Metro,15,Saturday,1,Heavy Rain,off_peak,8.06,2.52,2,17.52
R5,Yelahanka -> Hebbal,Metro,3,Friday,0,Rain,late_night,5.21,2.29,4,6.1
R5,Yelahanka -> Hebbal,Metro,22,Sunday,1,Clear,late_night,3.27,2.34,3,0.0
R5,Yelahanka -> Hebbal,Metro,23,Monday,0,Clear,late_night,3.22,2.3,5,0.0
R5,Yelahanka -> Hebbal,Metro,20,Friday,0,Clear,evening_rush,7.71,7.37,3,20.76
R5,Yelahanka -> Hebbal,Metro,1,Monday,0,Clear,late_night,4.68,1.76,5,2.86
R5,Yelahanka -> Hebbal,Metro,21,Tuesday,0,Rain,off_peak,8.08,3.65,0,15.13
R5,Yelahanka -> Hebbal,Metro,16,Sunday,1,Fog,off_peak,8.02,5.68,2,12.48
R5,Yelahanka -> Hebbal,Metro,3,Wednesday,0,Clear,late_night,4.33,2.23,8,0.0
R5,Yelahanka -> Hebbal,Metro,5,Tuesday,0,Clear,late_night,3.96,1.78,4,0.0
R5,Yelahanka -> Hebbal,Metro,10,Wednesday,0,Clear,morning_rush,8.91,7.42,1,16.25
R5,Yelahanka -> Hebbal,Metro,7,Wednesday,0,Rain,morning_rush,7.94,9.19,1,29.44
R5,Yelahanka -> Hebbal,Metro,13,Monday,0,Clear,off_peak,7.66,3.83,3,4.74
R5,Yelahanka -> Hebbal,Metro,14,Wednesday,0,Clear,off_peak,7.96,4.16,0,4.48
R5,Yelahanka -> Hebbal,Metro,0,Wednesday,0,Clear,late_night,3.26,2.47,2,6.26
R5,Yelahanka -> Hebbal,Metro,1,Thursday,0,Clear,late_night,3.69,2.06,7,4.64
R5,Yelahanka -> Hebbal,Metro,1,Sunday,1,Fog,late_night,3.25,1.67,6,13.39
R5,Yelahanka -> Hebbal,Metro,15,Sunday,1,Clear,off_peak,7.78,4.01,1,3.55
R5,Yelahanka -> Hebbal,Metro,16,Saturday,1,Rain,off_peak,7.55,4.47,3,10.43
R5,Yelahanka -> Hebbal,Metro,9,Thursday,0,Clear,morning_rush,8.47,7.27,2,15.64
R5,Yelahanka -> Hebbal,Metro,10,Wednesday,0,Clear,morning_rush,7.76,9.58,0,17.99
R5,Yelahanka -> Hebbal,Metro,8,Saturday,1,Heavy Rain,morning_rush,8.03,8.33,0,26.49
R5,Yelahanka -> Hebbal,Metro,23,Tuesday,0,Clear,late_night,4.35,1.75,3,0.0
R5,Yelahanka -> Hebbal,Metro,3,Thursday,0,Clear,late_night,4.63,2.08,4,1.37
R5,Yelahanka -> Hebbal,Metro,5,Friday,0,Clear,late_night,4.02,1.72,4,1.42
R5,Yelahanka -> Hebbal,Metro,1,Thursday,0,Clear,late_night,3.79,2.05,3,1.46
R5,Yelahanka -> Hebbal,Metro,10,Sunday,1,Heavy Rain,morning_rush,7.6,8.66,0,28.35
R5,Yelahanka -> Hebbal,Metro,15,Friday,0,Clear,off_peak,7.79,3.88,1,1.4
R5,Yelahanka -> Hebbal,Metro,7,Saturday,1,Clear,morning_rush,8.05,9.12,1,8.75
R5,Yelahanka -> Hebbal,Metro,6,Monday,0,Clear,off_peak,7.71,4.79,0,2.68
R5,Yelahanka -> Hebbal,Metro,5,Friday,0,Clear,late_night,3.44,2.68,5,0.0
R5,Yelahanka -> Hebbal,Metro,10,Tuesday,0,Clear,morning_rush,7.77,8.14,1,19.46
R5,Yelahanka -> Hebbal,Metro,14,Sunday,1,Clear,off_peak,8.23,4.61,2,3.78
R5,Yelahanka -> Hebbal,Metro,6,Thursday,0,Clear,off_peak,8.13,4.22,1,11.0
R5,Yelahanka -> Hebbal,Metro,19,Wednesday,0,Clear,evening_rush,8.43,7.83,2,26.78
R5,Yelahanka -> Hebbal,Metro,17,Monday,0,Clear,evening_rush,8.32,7.95,0,22.9
R5,Yelahanka -> Hebbal,Metro,23,Sunday,1,Clear,late_night,3.72,2.17,7,1.06
R5,Yelahanka -> Hebbal,Metro,2,Wednesday,0,Clear,late_night,4.25,2.74,2,3.24
R5,Yelahanka -> Hebbal,Metro,1,Thursday,0,Clear,late_night,3.32,1.41,7,1.3
R5,Yelahanka -> Hebbal,Metro,20,Sunday,1,Fog,evening_rush,8.07,7.6,3,24.02
R5,Yelahanka -> Hebbal,Metro,6,Saturday,1,Heavy Rain,off_peak,8.23,4.46,3,20.61
R5,Yelahanka -> Hebbal,Metro,21,Thursday,0,Rain,off_peak,7.44,3.86,3,14.57
R5,Yelahanka -> Hebbal,Metro,8,Friday,0,Clear,morning_rush,7.67,7.81,0,14.05
R5,Yelahanka -> Hebbal,Metro,1,Monday,0,Rain,late_night,3.72,2.62,3,11.11
R5,Yelahanka -> Hebbal,Metro,0,Wednesday,0,Clear,late_night,4.49,1.93,4,3.28
R5,Yelahanka -> Hebbal,Metro,22,Sunday,1,Clear,late_night,4.15,3.25,4,1.95
R5,Yelahanka -> Hebbal,Metro,6,Thursday,0,Clear,off_peak,8.33,4.79,1,8.4
R5,Yelahanka -> Hebbal,Metro,21,Monday,0,Rain,off_peak,7.83,3.38,0,9.8
R5,Yelahanka -> Hebbal,Metro,17,Friday,0,Rain,evening_rush,8.12,8.74,3,26.46
R5,Yelahanka -> Hebbal,Metro,21,Tuesday,0,Clear,off_peak,8.19,4.22,1,4.51
R5,Yelahanka -> Hebbal,Metro,21,Wednesday,0,Rain,off_peak,7.7,3.49,1,13.97
R5,Yelahanka -> Hebbal,Metro,13,Thursday,0,Clear,off_peak,7.74,4.02,2,1.06
R5,Yelahanka -> Hebbal,Metro,23,Thursday,0,Rain,late_night,4.66,2.34,6,10.78
R5,Yelahanka -> Hebbal,Metro,19,Thursday,0,Clear,evening_rush,8.42,7.56,3,22.17
R5,Yelahanka -> Hebbal,Metro,12,Saturday,1,Rain,off_peak,8.03,2.99,2,13.96
R5,Yelahanka -> Hebbal,Metro,8,Friday,0,Clear,morning_rush,7.71,8.21,0,16.17
R5,Yelahanka -> Hebbal,Metro,12,Sunday,1,Clear,off_peak,7.58,3.67,0,3.98
R5,Yelahanka -> Hebbal,Metro,1,Saturday,1,Clear,late_night,4.0,1.87,4,0.84
R5,Yelahanka -> Hebbal,Metro,2,Wednesday,0,Clear,late_night,4.05,1.96,3,0.0
R5,Yelahanka -> Hebbal,Metro,15,Sunday,1,Clear,off_peak,7.95,3.65,0,6.27
R5,Yelahanka -> Hebbal,Metro,4,Monday,0,Rain,late_night,3.91,2.44,2,9.74
R5,Yelahanka -> Hebbal,Metro,20,Saturday,1,Clear,evening_rush,8.03,8.35,1,10.7
R5,Yelahanka -> Hebbal,Metro,7,Sunday,1,Clear,morning_rush,7.94,7.52,0,8.06
R5,Yelahanka -> Hebbal,Metro,4,Thursday,0,Clear,late_night,4.05,2.22,2,3.72
R5,Yelahanka -> Hebbal,Metro,2,Wednesday,0,Rain,late_night,4.76,1.94,6,3.33
R5,Yelahanka -> Hebbal,Metro,18,Tuesday,0,Rain,evening_rush,7.94,8.25,1,31.3
R5,Yelahanka -> Hebbal,Metro,18,Wednesday,0,Clear,evening_rush,7.69,7.86,1,18.9
R5,Yelahanka -> Hebbal,Metro,17,Tuesday,0,Clear,evening_rush,8.05,7.26,4,19.16
R5,Yelahanka -> Hebbal,Metro,0,Friday,0,Clear,late_night,4.39,1.07,2,0.0
R5,Yelahanka -> Hebbal,Metro,1,Saturday,1,Clear,late_night,4.41,2.13,4,0.0
R5,Yelahanka -> Hebbal,Metro,15,Wednesday,0,Clear,off_peak,7.82,4.72,0,5.06
R5,Yelahanka -> Hebbal,Metro,13,Saturday,1,Clear,off_peak,7.74,4.51,1,9.87
R5,Yelahanka -> Hebbal,Metro,1,Sunday,1,Clear,late_night,4.94,2.45,1,0.0
R5,Yelahanka -> Hebbal,Metro,7,Tuesday,0,Rain,morning_rush,8.25,8.47,1,20.33
R5,Yelahanka -> Hebbal,Metro,10,Tuesday,0,Heavy Rain,morning_rush,7.74,6.86,1,34.33
R5,Yelahanka -> Hebbal,Metro,2,Thursday,0,Clear,late_night,3.35,1.57,4,3.62
R5,Yelahanka -> Hebbal,Metro,8,Saturday,1,Clear,morning_rush,7.86,8.01,1,12.85
R5,Yelahanka -> Hebbal,Metro,7,Saturday,1,Clear,morning_rush,7.59,8.36,1,2.87
R5,Yelahanka -> Hebbal,Metro,19,Sunday,1,Clear,evening_rush,7.72,6.41,2,10.02
R5,Yelahanka -> Hebbal,Metro,10,Wednesday,0,Rain,morning_rush,8.24,7.82,1,23.32
R5,Yelahanka -> Hebbal,Metro,21,Thursday,0,Rain,off_peak,7.42,5.38,0,16.54
R5,Yelahanka -> Hebbal,Metro,21,Wednesday,0,Clear,off_peak,8.09,3.75,3,7.52
R5,Yelahanka -> Hebbal,Metro,10,Tuesday,0,Clear,morning_rush,7.67,7.45,0,16.39
R5,Yelahanka -> Hebbal,Metro,4,Monday,0,Clear,late_night,4.76,2.55,4,4.13
R5,Yelahanka -> Hebbal,Metro,2,Monday,0,Clear,late_night,4.24,0.67,6,0.0
R5,Yelahanka -> Hebbal,Metro,9,Friday,0,Clear,morning_rush,7.75,7.75,0,23.44
R5,Yelahanka -> Hebbal,Metro,1,Friday,0,Fog,late_night,4.31,1.63,0,10.47
R5,Yelahanka -> Hebbal,Metro,6,Saturday,1,Clear,off_peak,7.85,4.67,2,0.0
R5,Yelahanka -> Hebbal,Metro,22,Saturday,1,Clear,late_night,4.14,1.54,5,0.0
R5,Yelahanka -> Hebbal,Metro,3,Thursday,0,Clear,late_night,3.42,1.97,2,4.1
R5,Yelahanka -> Hebbal,Metro,11,Monday,0,Fog,off_peak,7.85,3.92,0,21.63
R5,Yelahanka -> Hebbal,Metro,2,Monday,0,Clear,late_night,3.19,1.89,2,11.55
R5,Yelahanka -> Hebbal,Metro,8,Thursday,0,Fog,morning_rush,8.21,9.33,1,22.87
R5,Yelahanka -> Hebbal,Metro,17,Thursday,0,Fog,evening_rush,7.94,7.97,1,35.82
R5,Yelahanka -> Hebbal,Metro,11,Friday,0,Clear,off_peak,8.03,3.98,1,2.74
R5,Yelahanka -> Hebbal,Metro,18,Monday,0,Rain,evening_rush,7.89,7.85,1,27.48
R5,Yelahanka -> Hebbal,Metro,21,Sunday,1,Clear,off_peak,8.03,4.18,2,0.0
R5,Yelahanka -> Hebbal,Metro,13,Tuesday,0,Clear,off_peak,8.17,3.2,0,0.0
R5,Yelahanka -> Hebbal,Metro,19,Wednesday,0,Rain,evening_rush,7.98,7.59,2,29.05
R5,Yelahanka -> Hebbal,Metro,7,Thursday,0,Clear,morning_rush,8.1,8.41,0,21.29
R5,Yelahanka -> Hebbal,Metro,14,Wednesday,0,Heavy Rain,off_peak,8.14,3.76,1,19.6
R5,Yelahanka -> Hebbal,Metro,8,Monday,0,Fog,morning_rush,8.03,6.96,1,32.24
R5,Yelahanka -> Hebbal,Metro,10,Wednesday,0,Fog,morning_rush,7.72,8.95,1,27.59
R5,Yelahanka -> Hebbal,Metro,7,Monday,0,Clear,morning_rush,8.08,8.47,0,20.87
R5,Yelahanka -> Hebbal,Metro,19,Saturday,1,Rain,evening_rush,7.38,8.94,0,15.06
R5,Yelahanka -> Hebbal,Metro,19,Tuesday,0,Rain,evening_rush,7.82,8.33,5,27.48
R5,Yelahanka -> Hebbal,Metro,16,Monday,0,Rain,off_peak,7.23,4.14,0,11.42
R5,Yelahanka -> Hebbal,Metro,4,Thursday,0,Rain,late_night,4.07,2.01,7,10.3
R5,Yelahanka -> Hebbal,Metro,5,Tuesday,0,Rain,late_night,4.13,1.41,5,9.55
R5,Yelahanka -> Hebbal,Metro,3,Thursday,0,Rain,late_night,4.36,2.17,6,8.76
R5,Yelahanka -> Hebbal,Metro,11,Tuesday,0,Clear,off_peak,8.53,3.51,1,4.03
R5,Yelahanka -> Hebbal,Metro,12,Saturday,1,Rain,off_peak,7.39,4.52,1,9.19
R5,Yelahanka -> Hebbal,Metro,8,Thursday,0,Clear,morning_rush,7.84,7.47,0,19.33
R5,Yelahanka -> Hebbal,Metro,21,Thursday,0,Rain,off_peak,8.35,3.23,0,13.73
R5,Yelahanka -> Hebbal,Metro,17,Tuesday,0,Clear,evening_rush,7.95,6.46,1,19.9
R5,Yelahanka -> Hebbal,Metro,7,Wednesday,0,Rain,morning_rush,8.42,7.48,1,23.56
R5,Yelahanka -> Hebbal,Metro,13,Wednesday,0,Fog,off_peak,8.04,3.99,1,17.64
R5,Yelahanka -> Hebbal,Metro,22,Thursday,0,Clear,late_night,3.93,1.24,3,2.85
R5,Yelahanka -> Hebbal,Metro,18,Thursday,0,Clear,evening_rush,7.59,7.73,1,23.04
R5,Yelahanka -> Hebbal,Metro,0,Wednesday,0,Heavy Rain,late_night,3.69,2.52,3,17.98
R5,Yelahanka -> Hebbal,Metro,13,Saturday,1,Fog,off_peak,7.84,3.48,1,5.14
R5,Yelahanka -> Hebbal,Metro,12,Monday,0,Clear,off_peak,7.81,4.21,1,5.05
R5,Yelahanka -> Hebbal,Metro,2,Tuesday,0,Rain,late_night,3.09,2.44,3,10.17
R5,Yelahanka -> Hebbal,Metro,6,Monday,0,Rain,off_peak,7.78,4.56,0,14.95
R5,Yelahanka -> Hebbal,Metro,13,Sunday,1,Rain,off_peak,8.12,3.29,1,10.4
R5,Yelahanka -> Hebbal,Metro,5,Sunday,1,Fog,late_night,3.53,1.74,3,12.64
R5,Yelahanka -> Hebbal,Metro,6,Sunday,1,Clear,off_peak,8.37,2.95,2,1.67
R5,Yelahanka -> Hebbal,Metro,1,Thursday,0,Clear,late_night,3.85,2.84,4,0.33
R5,Yelahanka -> Hebbal,Metro,10,Friday,0,Clear,morning_rush,7.95,7.67,0,15.78
R5,Yelahanka -> Hebbal,Metro,21,Saturday,1,Clear,off_peak,7.77,3.0,0,6.34
R5,Yelahanka -> Hebbal,Metro,5,Saturday,1,Heavy Rain,late_night,3.93,1.81,4,17.75
R5,Yelahanka -> Hebbal,Metro,16,Wednesday,0,Rain,off_peak,7.72,4.16,0,9.26
R5,Yelahanka -> Hebbal,Metro,1,Friday,0,Rain,late_night,3.14,1.69,1,13.26
R5,Yelahanka -> Hebbal,Metro,13,Wednesday,0,Clear,off_peak,7.96,3.45,1,1.27
R5,Yelahanka -> Hebbal,Metro,16,Sunday,1,Rain,off_peak,7.53,4.23,1,11.54
R5,Yelahanka -> Hebbal,Metro,2,Tuesday,0,Clear,late_night,4.28,2.48,3,0.0
R5,Yelahanka -> Hebbal,Metro,13,Sunday,1,Clear,off_peak,7.89,4.47,0,0.85
R5,Yelahanka -> Hebbal,Metro,9,Sunday,1,Clear,morning_rush,7.73,8.19,1,9.48
R5,Yelahanka -> Hebbal,Metro,15,Saturday,1,Rain,off_peak,7.73,3.93,1,7.03
R5,Yelahanka -> Hebbal,Metro,16,Monday,0,Rain,off_peak,7.87,4.34,1,11.37
R5,Yelahanka -> Hebbal,Metro,15,Thursday,0,Clear,off_peak,7.81,3.65,0,5.03
R5,Yelahanka -> Hebbal,Metro,4,Sunday,1,Clear,late_night,3.99,1.84,2,0.0
R5,Yelahanka -> Hebbal,Metro,21,Monday,0,Rain,off_peak,8.13,3.89,0,14.15
R5,Yelahanka -> Hebbal,Metro,23,Monday,0,Heavy Rain,late_night,3.63,3.37,4,15.02
R5,Yelahanka -> Hebbal,Metro,19,Tuesday,0,Fog,evening_rush,7.75,8.24,0,32.44
R5,Yelahanka -> Hebbal,Metro,20,Wednesday,0,Clear,evening_rush,7.71,8.98,1,20.58
R5,Yelahanka -> Hebbal,Metro,11,Saturday,1,Clear,off_peak,7.59,4.42,2,1.42
R5,Yelahanka -> Hebbal,Metro,15,Thursday,0,Clear,off_peak,8.45,4.09,1,6.25
R5,Yelahanka -> Hebbal,Metro,23,Sunday,1,Rain,late_night,3.57,0.56,3,10.33
R5,Yelahanka -> Hebbal,Metro,1,Friday,0,Fog,late_night,3.34,0.84,3,15.04
R5,Yelahanka -> Hebbal,Metro,12,Thursday,0,Fog,off_peak,7.93,4.7,0,15.46
R5,Yelahanka -> Hebbal,Metro,10,Sunday,1,Fog,morning_rush,8.58,8.45,0,19.53
R5,Yelahanka -> Hebbal,Metro,16,Sunday,1,Rain,off_peak,7.78,4.13,1,9.95
R5,Yelahanka -> Hebbal,Metro,13,Wednesday,0,Rain,off_peak,7.86,5.25,3,11.24
R5,Yelahanka -> Hebbal,Metro,4,Wednesday,0,Clear,late_night,3.57,2.9,4,0.0
R5,Yelahanka -> Hebbal,Metro,15,Thursday,0,Heavy Rain,off_peak,7.76,4.68,1,16.37
R5,Yelahanka -> Hebbal,Metro,22,Tuesday,0,Clear,late_night,3.9,2.36,4,1.92
R5,Yelahanka -> Hebbal,Metro,18,Wednesday,0,Clear,evening_rush,7.71,8.86,1,15.59
R5,Yelahanka -> Hebbal,Metro,8,Monday,0,Rain,morning_rush,7.81,7.99,0,26.7
R5,Yelahanka -> Hebbal,Metro,10,Friday,0,Rain,morning_rush,8.52,8.2,2,22.63
R5,Yelahanka -> Hebbal,Metro,14,Tuesday,0,Clear,off_peak,8.0,4.44,0,3.45
R5,Yelahanka -> Hebbal,Metro,9,Friday,0,Clear,morning_rush,7.91,7.38,1,18.28
R5,Yelahanka -> Hebbal,Metro,2,Friday,0,Rain,late_night,3.86,2.6,2,11.05
R5,Yelahanka -> Hebbal,Metro,1,Wednesday,0,Rain,late_night,4.04,2.11,8,10.2
R5,Yelahanka -> Hebbal,Metro,19,Saturday,1,Clear,evening_rush,8.34,7.16,5,10.93
R5,Yelahanka -> Hebbal,Metro,3,Sunday,1,Fog,late_night,3.64,3.59,3,13.73
R5,Yelahanka -> Hebbal,Metro,2,Friday,0,Clear,late_night,4.21,1.56,8,0.0
R5,Yelahanka -> Hebbal,Metro,19,Thursday,0,Rain,evening_rush,8.1,7.88,3,28.18
R5,Yelahanka -> Hebbal,Metro,8,Saturday,1,Clear,morning_rush,7.95,8.73,1,11.47
R5,Yelahanka -> Hebbal,Metro,20,Thursday,0,Clear,evening_rush,8.51,9.45,0,19.95
R5,Yelahanka -> Hebbal,Metro,4,Monday,0,Clear,late_night,3.98,2.19,5,0.0
R5,Yelahanka -> Hebbal,Metro,16,Friday,0,Heavy Rain,off_peak,7.98,4.51,1,27.44
R5,Yelahanka -> Hebbal,Metro,5,Sunday,1,Rain,late_night,4.69,1.33,7,10.71
R5,Yelahanka -> Hebbal,Metro,20,Sunday,1,Clear,evening_rush,7.77,7.8,4,9.58
R5,Yelahanka -> Hebbal,Metro,11,Tuesday,0,Clear,off_peak,7.9,3.84,0,3.88
R5,Yelahanka -> Hebbal,Metro,20,Monday,0,Rain,evening_rush,8.2,8.67,6,31.72
R5,Yelahanka -> Hebbal,Metro,3,Wednesday,0,Clear,late_night,4.11,1.53,4,3.43
R5,Yelahanka -> Hebbal,Metro,0,Sunday,1,Clear,late_night,3.67,2.3,4,0.0
R5,Yelahanka -> Hebbal,Metro,7,Wednesday,0,Clear,morning_rush,8.24,7.65,4,20.25
R5,Yelahanka -> Hebbal,Metro,2,Friday,0,Clear,late_night,4.2,3.04,3,7.84
R5,Yelahanka -> Hebbal,Metro,7,Monday,0,Clear,morning_rush,7.67,7.53,1,18.75
R5,Yelahanka -> Hebbal,Metro,12,Tuesday,0,Clear,off_peak,7.88,3.43,0,3.32
R5,Yelahanka -> Hebbal,Metro,15,Saturday,1,Fog,off_peak,7.97,3.21,4,13.41
R5,Yelahanka -> Hebbal,Metro,11,Wednesday,0,Clear,off_peak,8.17,3.96,2,3.27
R5,Yelahanka -> Hebbal,Metro,17,Saturday,1,Clear,evening_rush,7.77,7.53,1,14.14
R5,Yelahanka -> Hebbal,Metro,4,Saturday,1,Clear,late_night,3.48,2.1,4,0.0
R5,Yelahanka -> Hebbal,Metro,21,Saturday,1,Clear,off_peak,7.79,3.36,2,2.22
R5,Yelahanka -> Hebbal,Metro,5,Friday,0,Clear,late_night,4.61,1.78,2,4.41
R5,Yelahanka -> Hebbal,Metro,4,Friday,0,Clear,late_night,2.93,2.5,4,2.42
R5,Yelahanka -> Hebbal,Metro,1,Tuesday,0,Heavy Rain,late_night,4.86,2.06,3,26.3
R5,Yelahanka -> Hebbal,Metro,11,Monday,0,Clear,off_peak,7.82,4.62,0,2.57
R5,Yelahanka -> Hebbal,Metro,16,Wednesday,0,Heavy Rain,off_peak,7.95,3.93,0,24.12
R5,Yelahanka -> Hebbal,Metro,20,Thursday,0,Clear,evening_rush,8.45,8.18,4,20.3
R5,Yelahanka -> Hebbal,Metro,13,Friday,0,Rain,off_peak,8.16,3.81,2,10.6
R6,Jayanagar -> Banashankari,Metro,5,Thursday,0,Clear,late_night,5.01,0.0,2,0.0
R6,Jayanagar -> Banashankari,Metro,13,Wednesday,0,Clear,off_peak,9.28,1.72,2,7.98
R6,Jayanagar -> Banashankari,Metro,19,Thursday,0,Clear,evening_rush,9.29,5.7,2,27.24
R6,Jayanagar -> Banashankari,Metro,20,Tuesday,0,Rain,evening_rush,8.9,6.01,2,30.51
R6,Jayanagar -> Banashankari,Metro,20,Friday,0,Clear,evening_rush,8.97,5.02,2,18.99
R6,Jayanagar -> Banashankari,Metro,5,Thursday,0,Clear,late_night,5.02,0.13,1,6.07
R6,Jayanagar -> Banashankari,Metro,2,Friday,0,Heavy Rain,late_night,4.23,0.31,9,23.55
R6,Jayanagar -> Banashankari,Metro,7,Thursday,0,Clear,morning_rush,9.46,5.02,1,17.97
R6,Jayanagar -> Banashankari,Metro,8,Friday,0,Fog,morning_rush,9.26,5.41,1,32.33
R6,Jayanagar -> Banashankari,Metro,6,Monday,0,Fog,off_peak,9.24,1.43,0,22.62
R6,Jayanagar -> Banashankari,Metro,2,Sunday,1,Clear,late_night,4.32,0.12,3,0.34
R6,Jayanagar -> Banashankari,Metro,22,Wednesday,0,Fog,late_night,5.61,0.0,7,10.44
R6,Jayanagar -> Banashankari,Metro,1,Monday,0,Rain,late_night,5.34,0.78,4,10.48
R6,Jayanagar -> Banashankari,Metro,3,Wednesday,0,Rain,late_night,4.7,0.56,1,11.98
R6,Jayanagar -> Banashankari,Metro,11,Friday,0,Fog,off_peak,9.25,2.08,0,12.37
R6,Jayanagar -> Banashankari,Metro,7,Saturday,1,Rain,morning_rush,8.98,6.28,0,12.7
R6,Jayanagar -> Banashankari,Metro,3,Friday,0,Clear,late_night,5.31,1.1,3,5.9
R6,Jayanagar -> Banashankari,Metro,17,Wednesday,0,Rain,evening_rush,8.66,5.87,3,36.7
R6,Jayanagar -> Banashankari,Metro,19,Monday,0,Clear,evening_rush,9.09,6.05,1,21.42
R6,Jayanagar -> Banashankari,Metro,21,Monday,0,Clear,off_peak,9.37,1.42,1,0.0
R6,Jayanagar -> Banashankari,Metro,15,Wednesday,0,Clear,off_peak,9.22,2.0,1,6.62
R6,Jayanagar -> Banashankari,Metro,16,Friday,0,Clear,off_peak,9.34,1.88,0,5.66
R6,Jayanagar -> Banashankari,Metro,6,Wednesday,0,Heavy Rain,off_peak,9.63,2.13,3,12.25
R6,Jayanagar -> Banashankari,Metro,22,Thursday,0,Clear,late_night,5.41,0.48,3,0.0
R6,Jayanagar -> Banashankari,Metro,12,Sunday,1,Clear,off_peak,9.33,1.34,0,5.16
R6,Jayanagar -> Banashankari,Metro,4,Wednesday,0,Rain,late_night,4.65,0.35,4,9.63
R6,Jayanagar -> Banashankari,Metro,11,Sunday,1,Clear,off_peak,9.25,1.44,1,4.0
R6,Jayanagar -> Banashankari,Metro,3,Monday,0,Clear,late_night,5.53,0.25,4,0.0
R6,Jayanagar -> Banashankari,Metro,14,Friday,0,Clear,off_peak,9.41,2.52,1,5.58
R6,Jayanagar -> Banashankari,Metro,14,Thursday,0,Rain,off_peak,8.81,0.31,2,11.97
R6,Jayanagar -> Banashankari,Metro,7,Sunday,1,Fog,morning_rush,9.07,6.64,1,22.25
R6,Jayanagar -> Banashankari,Metro,12,Saturday,1,Rain,off_peak,9.39,1.96,3,7.4
R6,Jayanagar -> Banashankari,Metro,9,Tuesday,0,Heavy Rain,morning_rush,8.98,5.31,1,31.06
